,mandates, CREDIT
2228,160446276788,5320.0
2229,160446279193,38570.0
2230,160446295961,20673.75
2231,160446338098,30590.0
2232,160446444254,9310.0
2233,160446446738,9310.0
2234,160446623953,9310.0
2235,160446678870,2261.88
2236,160446735234,19950.0
2237,160446797057,3990.0
2238,160446933328,6650.0
2239,160446964584,16282.57
2240,160446976290,9310.0
2241,160446983064,45220.0
2242,160447046409,17290.0
2243,160447083492,5320.0
2244,160447090888,358.57
2245,160447142444,18620.0
2246,160447469187,9310.0
2247,160447593422,3990.0
2248,160447898512,17290.0
2249,160447907639,10640.0
2250,160447983770,5320.0
2251,160448219296,7980.0
2252,160448566823,3990.0
2253,160448568271,17290.0
2254,160448941519,9310.0
2255,160448941538,13300.0
2256,160449068423,7980.0
2257,160449262298,13300.0
2258,160449346613,14630.0
2259,160449347900,10640.0
2260,160449362349,6650.0
2261,160449364334,13300.0
2262,160449580248,18620.0
2263,160449614168,15960.0
2264,160450835357,6650.0
2265,160450928808,11970.0
2266,160450930482,6650.0
2267,160450936573,21280.0
2268,160451189338,17290.0
2269,160451274379,10640.0
2270,160451359463,7980.0
2271,160451417477,38570.0
2272,160452013989,53200.0
2273,160452496845,7980.0
2274,160452520794,6650.0
2275,160452528238,23940.0
2276,160452641673,18620.0
2277,160452646717,13300.0
2278,160453045480,17290.0
2279,160453749106,11970.0
2280,160453840860,6650.0
2281,160453868627,3990.0
2282,160454059287,3990.0
2283,160454107448,50540.0
2284,160454116344,11970.0
2285,160454628151,3990.0
2286,160454651368,14630.0
2287,160454861272,7980.0
2288,160454962836,22610.0
2289,160455275888,25270.0
2290,160455365799,9310.0
2291,160455384458,6650.0
2292,160455386787,17290.0
2293,160455389451,18620.0
2294,160455584787,13300.0
2295,160455595149,25270.0
2296,160455633783,9310.0
2297,160455639935,3990.0
2298,160455677418,13300.0
2299,160455681873,13300.0
2300,160455813798,13300.0
2301,160455819267,10640.0
2302,160455855873,6650.0
2303,160455858249,10640.0
2304,160455862798,5320.0
2305,160455868639,9310.0
2306,160455887402,17290.0
2307,160455908414,17290.0
2308,160456466839,3990.0
2309,160456559659,15960.0
2310,160456793657,7980.0
2311,160456857197,3990.0
2312,160456862288,17290.0
2313,160456863768,6650.0
2314,160456960694,5320.0
2315,160456982356,10640.0
2316,160456983426,7980.0
2317,160457295356,3990.0
2318,160457336856,10640.0
2319,160457434833,10640.0
2320,160457457377,5320.0
2321,160457461398,10640.0
2322,160457608814,19950.0
2323,160457778547,5320.0
2324,160457848300,3990.0
2325,160458364438,11970.0
2326,160458478152,3990.0
2327,160458519807,7980.0
2328,160459236157,9310.0
2329,160459257079,22610.0
2330,160459321363,49210.0
2331,160459334860,7980.0
2332,160459347532,14630.0
2333,160459659415,14630.0
2334,160459703159,5320.0
2335,160459714191,3990.0
2336,160459721295,3990.0
2337,160459755577,5320.0
2338,160459802178,7980.0
2339,160459814647,27930.0
2340,160459974160,21280.0
2341,160459976201,18620.0
2342,160460338287,3990.0
2343,160460526863,6650.0
2344,160460630379,21280.0
2345,160460694385,3990.0
2346,160460823349,7980.0
2347,160460931184,5320.0
2348,160461832687,19950.0
2349,160461876445,10640.0
2350,160461992628,7980.0
2351,160462287078,22610.0
2352,170398686551,1.0
2353,170399164249,25000.0
2354,170399331333,12500.0
2355,170399521347,12500.0
2356,170399530460,12500.0
2357,170399532119,37500.0
2358,170399955632,12500.0
2359,170399956721,12500.0
2360,170401597829,37500.0
2361,170401934887,12500.0
2362,170401982289,37500.0
2363,170401999218,12500.0
2364,170402001825,14500.0
2365,170402544986,25000.0
2366,170402546594,25000.0
2367,170402610600,6875.0
2368,170404753874,12500.0
2369,170404758254,12500.0
2370,170404922476,12500.0
2371,170404934238,25000.0
2372,170405579996,12500.0
2373,170407829470,36250.0
2374,170407865854,6250.0
2375,170408723793,12500.0
2376,170409295852,31250.0
2377,170409605473,25000.0
2378,170410310311,41250.0
2379,170410836934,5000.0
2380,170412286996,22500.0
2381,170413051140,12500.0
2382,170414444951,32500.0
2383,170414709395,10000.0
2384,170415545388,12500.0
2385,170417835951,30000.0
2386,170418615496,8750.0
2387,170418806962,11250.0
2388,170418809183,6250.0
2389,170419515269,50000.0
2390,170419754919,7500.0
2391,170419844675,18750.0
2392,170420253013,10000.0
2393,170420798776,37500.0
2394,170422297254,17500.0
2395,170422708854,5000.0
2396,170423564944,25000.0
2397,170423809847,10000.0
2398,170423821873,5000.0
2399,170424039687,12500.0
2400,170424296380,23750.0
2401,170424831791,10000.0
2402,170424886217,6250.0
2403,170424890629,31250.0
2404,170424895245,11250.0
2405,170428980456,11700.0
2406,170428981173,15000.0
2407,170429039917,41600.0
2408,170429717460,6500.0
2409,170429980554,14300.0
2410,170430818298,10000.0
2411,170431094879,9100.0
2412,170431279477,5200.0
2413,170431774444,15600.0
2414,170431774482,5200.0
2415,170431774694,13000.0
2416,170431848567,11700.0
2417,170431887865,39000.0
2418,170432528664,6650.0
2419,170432629413,13300.0
2420,170432926644,9310.0
2421,170433595271,19950.0
2422,170433599655,6650.0
2423,170433617386,9310.0
2424,170433640933,23940.0
2425,170433819643,14630.0
2426,170434782078,3990.0
2427,170434832870,9310.0
2428,170434885222,13300.0
2429,170437766923,17290.0
2430,170437772684,63840.0
2431,170437870774,7980.0
2432,170437939226,18620.0
2433,170438785812,26600.0
2434,170438949601,53200.0
2435,170439243692,19950.0
2436,170439267409,53200.0
2437,170439267452,42560.0
2438,170439267782,3990.0
2439,170439289213,14630.0
2440,170439317819,22610.0
2441,170439705683,4381.74
2442,170439777514,25270.0
2443,170439892646,86450.0
2444,170440047384,6650.0
2445,170440443973,9310.0
2446,170440448881,3990.0
2447,170440549069,13300.0
2448,170441297268,9310.0
2449,170441667839,3990.0
2450,170441754964,10640.0
2451,170441885093,14630.0
2452,170442036487,23940.0
2453,170442036492,10640.0
2454,170442048923,22610.0
2455,170442053105,6650.0
2456,170442077699,3990.0
2457,170442433689,5320.0
2458,170442646233,19950.0
2459,170442663294,13300.0
2460,170442669922,33250.0
2461,170442845609,9310.0
2462,170442919087,26600.0
2463,170442940357,17290.0
2464,170442973932,5320.0
2465,170443089696,27930.0
2466,170443278381,7980.0
2467,170443279149,17290.0
2468,170443516278,29260.0
2469,170443532848,67830.0
2470,170443637906,21280.0
2471,170443740847,10640.0
2472,170443741366,10640.0
2473,170443874634,164920.0
2474,170443887033,19950.0
2475,170444142891,26600.0
2476,170444143409,17290.0
2477,170444147539,5320.0
2478,170444148633,9310.0
2479,170444233462,19950.0
2480,170444233914,10640.0
2481,170444244432,6650.0
2482,170444416367,9310.0
2483,170444448740,5320.0
2484,170444519624,31920.0
2485,170444568233,23940.0
2486,170444619157,78470.0
2487,170444651784,9310.0
2488,170444825812,11970.0
2489,170445376379,13300.0
2490,170445388476,66500.0
2491,170445397876,22610.0
2492,170445446396,10640.0
2493,170445683972,14630.0
2494,170445698935,26600.0
2495,170445699143,14630.0
2496,170445728273,21280.0
2497,170445746757,5579.78
2498,170445747380,10640.0
2499,170445757699,35910.0
2500,170445793579,26600.0
2501,170445819287,14630.0
2502,170445819490,11970.0
2503,170445828791,7980.0
2504,170445829093,6650.0
2505,170445888775,13300.0
2506,170445899321,6332.49
2507,170446054030,6650.0
2508,170446279693,35910.0
2509,170446440954,9310.0
2510,170446553984,18620.0
2511,170446628767,19950.0
2512,170446730779,3990.0
2513,170446730982,29260.0
2514,170446794907,5320.0
2515,170446933908,5320.0
2516,170446993624,14630.0
2517,170447225864,3990.0
2518,170447379658,10640.0
2519,170447495196,6650.0
2520,170447617409,9310.0
2521,170447803473,166250.0
2522,170447867766,14630.0
2523,170448174364,10640.0
2524,170448328352,7980.0
2525,170448812462,1101.84
2526,170448813956,5320.0
2527,170448941534,9310.0
2528,170448960344,19950.0
2529,170449037149,1666.6
2530,170449213878,11970.0
2531,170449427737,81130.0
2532,170449757638,6650.0
2533,170450511100,3990.0
2534,170450928347,5320.0
2535,170451193473,33250.0
2536,170451194397,6650.0
2537,170451366949,19950.0
2538,170451418397,13300.0
2539,170452128684,53200.0
2540,170452636196,10640.0
2541,170452641485,18620.0
2542,170452953288,13300.0
2543,170453386177,15960.0
2544,170453674187,3990.0
2545,170453689202,5320.0
2546,170453689706,5320.0
2547,170453691375,29260.0
2548,170453693685,39900.0
2549,170453805329,9310.0
2550,170454109674,17290.0
2551,170454208966,17290.0
2552,170454315198,1158.26
2553,170454387232,6650.0
2554,170454526940,22610.0
2555,170454532093,18620.0
2556,170454684538,7980.0
2557,170454784222,7980.0
2558,170454800854,9310.0
2559,170454803758,15960.0
2560,170454806714,3990.0
2561,170455348692,38570.0
2562,170455388937,17290.0
2563,170455440799,5320.0
2564,170455471984,11970.0
2565,170455488852,10640.0
2566,170455489738,17290.0
2567,170455546809,11970.0
2568,170455677678,6650.0
2569,170455722893,5320.0
2570,170455775688,6650.0
2571,170455813384,46550.0
2572,170455815378,9310.0
2573,170455816274,22610.0
2574,170455817952,3990.0
2575,170456147777,10640.0
2576,170456436579,9310.0
2577,170456496361,21280.0
2578,170456558349,18620.0
2579,170456666339,10640.0
2580,170456780354,9310.0
2581,170456781768,11970.0
2582,170456791461,15960.0
2583,170456797076,7980.0
2584,170456862397,14630.0
2585,170456881843,5320.0
2586,170457039277,9310.0
2587,170457263394,10640.0
2588,170457291194,18620.0
2589,170457292457,23940.0
2590,170457294404,5320.0
2591,170457299901,3990.0
2592,170457377654,3990.0
2593,170457378903,9310.0
2594,170457390392,3990.0
2595,170457458928,5320.0
2596,170457569257,10640.0
2597,170457688302,6650.0
2598,170457700993,19950.0
2599,170457858224,9310.0
2600,170457872871,5320.0
2601,170457907818,14630.0
2602,170458028428,13300.0
2603,170458223934,55860.0
2604,170458312789,9310.0
2605,170458418366,6650.0
2606,170458679311,15960.0
2607,170459343153,10640.0
2608,170459657803,13300.0
2609,170459708355,13300.0
2610,170459754880,7980.0
2611,170459814761,13965.0
2612,170459905921,21280.0
2613,170459906138,6650.0
2614,170460102710,13300.0
2615,170460818744,14630.0
2616,170461728733,3990.0
2617,170461949635,6650.0
2618,170462282948,10640.0
2619,170463288181,3990.0
2620,170464227790,5320.0
2621,180399145044,50000.0
2622,180399163981,37500.0
2623,180399410793,12500.0
2624,180399517181,37500.0
2625,180399521376,12500.0
2626,180399696012,12500.0
2627,180402001581,12500.0
2628,180402102330,12500.0
2629,180402122700,31250.0
2630,180403296976,12500.0
2631,180403304006,12500.0
2632,180403427699,50000.0
2633,180404318958,25000.0
2634,180404889057,25000.0
2635,180404985313,25000.0
2636,180405649829,25000.0
2637,180405888589,19059.65
2638,180406349995,12500.0
2639,180407442978,6250.0
2640,180408774995,43750.0
2641,180409002615,18750.0
2642,180409722439,18750.0
2643,180410067210,52500.0
2644,180410748377,15000.0
2645,180411497759,25000.0
2646,180412101009,36250.0
2647,180412360620,11250.0
2648,180413103031,10000.0
2649,180414909955,52500.0
2650,180415151350,10000.0
2651,180417145888,11250.0
2652,180417150160,28750.0
2653,180417495198,7500.0
2654,180417533874,12500.0
2655,180417622993,15000.0
2656,180417666449,21250.0
2657,180417667849,31250.0
2658,180417692863,43750.0
2659,180418557784,33750.0
2660,180418579093,11250.0
2661,180418773797,30000.0
2662,180419283397,7500.0
2663,180419326882,26250.0
2664,180420648768,8750.0
2665,180421049958,61250.0
2666,180422618769,22500.0
2667,180422618774,18750.0
2668,180422689931,31250.0
2669,180423139754,26250.0
2670,180423826791,25000.0
2671,180424193373,28750.0
2672,180424565759,3149.84
2673,180424566424,20000.0
2674,180424594912,16250.0
2675,180424597430,23750.0
2676,180424917417,39375.0
2677,180429084444,28600.0
2678,180429156799,24700.0
2679,180429178923,32500.0
2680,180429442838,18200.0
2681,180430777458,19500.0
2682,180430801120,10400.0
2683,180431772997,13000.0
2684,180431774468,37700.0
2685,180432284973,9310.0
2686,180432286972,47880.0
2687,180432289386,11970.0
2688,180432418374,29925.0
2689,180432483982,17290.0
2690,180433269288,29260.0
2691,180433527659,9310.0
2692,180433874791,5320.0
2693,180433899310,34580.0
2694,180437145482,5320.0
2695,180437657991,10640.0
2696,180437698086,34580.0
2697,180437698114,13300.0
2698,180437735673,83790.0
2699,180437768927,35910.0
2700,180437785781,14630.0
2701,180438134996,35910.0
2702,180438870434,3990.0
2703,180438972649,21280.0
2704,180438987561,22610.0
2705,180439023469,10640.0
2706,180439228668,6650.0
2707,180439230464,6650.0
2708,180439230497,42560.0
2709,180439267457,25270.0
2710,180439285668,26600.0
2711,180439482485,25270.0
2712,180439585233,6650.0
2713,180439781333,7980.0
2714,180439893590,9310.0
2715,180439903891,13300.0
2716,180439918251,18620.0
2717,180441358894,6650.0
2718,180441589309,6650.0
2719,180441668368,9310.0
2720,180441792674,7980.0
2721,180442047981,5320.0
2722,180442081989,9310.0
2723,180442191964,27930.0
2724,180442722779,35910.0
2725,180442977756,6650.0
2726,180443195857,11970.0
2727,180443242397,6650.0
2728,180443259854,5320.0
2729,180443395088,11970.0
2730,180443422384,7980.0
2731,180443424967,3562.7200000000003
2732,180443481439,5320.0
2733,180443517278,14630.0
2734,180443607274,29260.0
2735,180443631491,19950.0
2736,180443739571,5320.0
2737,180443744233,23940.0
2738,180443817677,79800.0
2739,180443905377,5320.0
2740,180443930433,6650.0
2741,180444136428,17290.0
2742,180444147337,21280.0
2743,180444147827,6650.0
2744,180444176834,25270.0
2745,180444257788,15960.0
2746,180444367697,7980.0
2747,180444382933,25270.0
2748,180444382952,58520.0
2749,180444388930,3990.0
2750,180444390264,3990.0
2751,180444491852,3990.0
2752,180444534093,9310.0
2753,180444562887,17290.0
2754,180444567875,19950.0
2755,180444568323,3990.0
2756,180444657423,22610.0
2757,180444675653,10640.0
2758,180444943608,23940.0
2759,180445090001,7980.0
2760,180445261535,6650.0
2761,180445314100,7980.0
2762,180445689960,14630.0
2763,180445697154,5320.0
2764,180445727783,6650.0
2765,180445727797,6650.0
2766,180445807483,19950.0
2767,180445829569,9310.0
2768,180445829654,7980.0
2769,180445847907,27930.0
2770,180445858689,19950.0
2771,180445865883,6650.0
2772,180445945154,7980.0
2773,180445993197,1571.53
2774,180446077799,5320.0
2775,180446359789,3990.0
2776,180446714869,13300.0
2777,180446946421,6650.0
2778,180446964467,3990.0
2779,180446978313,6650.0
2780,180447047377,3990.0
2781,180447144953,33250.0
2782,180447379852,11970.0
2783,180447759569,15960.0
2784,180447784366,10640.0
2785,180448147922,5320.0
2786,180448154494,3990.0
2787,180448337842,34580.0
2788,180448565259,13300.0
2789,180449099543,17290.0
2790,180450977649,14630.0
2791,180451198697,6120.91
2792,180451543467,17290.0
2793,180452739171,11970.0
2794,180452747717,17290.0
2795,180452878591,15960.0
2796,180453569733,41230.0
2797,180453692083,3990.0
2798,180453697066,17290.0
2799,180453767059,11970.0
2800,180453867624,11970.0
2801,180453869406,10640.0
2802,180454058689,6650.0
2803,180454097087,7980.0
2804,180454299523,25270.0
2805,180454303978,10640.0
2806,180454304384,10640.0
2807,180454672480,11970.0
2808,180454685703,11970.0
2809,180454774624,6650.0
2810,180454802467,5320.0
2811,180454809124,9310.0
2812,180454856356,34580.0
2813,180454857285,3990.0
2814,180455139854,14630.0
2815,180455212002,5320.0
2816,180455348942,7980.0
2817,180455384987,5320.0
2818,180455385388,11970.0
2819,180455399069,8978.68
2820,180455528797,7980.0
2821,180455587678,14630.0
2822,180455735985,3990.0
2823,180455793254,18620.0
2824,180455815864,5320.0
2825,180455818909,3990.0
2826,180455844376,5320.0
2827,180455861988,3990.0
2828,180455869748,3990.0
2829,180455876353,6650.0
2830,180455887163,6650.0
2831,180455887587,31920.0
2832,180456389762,6650.0
2833,180456440478,23940.0
2834,180456444363,5320.0
2835,180456447743,10640.0
2836,180456481968,6650.0
2837,180456733688,7980.0
2838,180456808966,6650.0
2839,180456975823,5320.0
2840,180457061020,13300.0
2841,180457378277,103740.0
2842,180457429917,27930.0
2843,180457492094,7980.0
2844,180457504964,11970.0
2845,180457694916,14630.0
2846,180457929533,22610.0
2847,180458119848,10640.0
2848,180458129404,10640.0
2849,180458475574,9310.0
2850,180458608418,5320.0
2851,180459268314,15960.0
2852,180459292597,19950.0
2853,180459465852,75810.0
2854,180459586806,11970.0
2855,180459656272,21280.0
2856,180459657342,14630.0
2857,180459659727,27930.0
2858,180459700864,15960.0
2859,180459708431,6650.0
2860,180459745037,14630.0
2861,180459755677,6650.0
2862,180459755682,7980.0
2863,180459757761,11970.0
2864,180459771446,15960.0
2865,180459811598,9310.0
2866,180459965208,27930.0
2867,180459987007,11970.0
2868,180459990608,31920.0
2869,180459991170,9310.0
2870,180461235897,7980.0
2871,190398688141,1.0
2872,190398987215,12500.0
2873,190399317446,50000.0
2874,190399331188,12500.0
2875,190399481842,12500.0
2876,190399517271,25000.0
2877,190399518058,25000.0
2878,190399526341,12500.0
2879,190399538607,25000.0
2880,190401595893,12500.0
2881,190401998446,37500.0
2882,190402002675,7500.0
2883,190402062570,15613.22
2884,190402100911,12500.0
2885,190402777359,12500.0
2886,190403314001,12500.0
2887,190404539069,12500.0
2888,190404695088,12500.0
2889,190404724892,25000.0
2890,190404886064,25000.0
2891,190405121670,50000.0
2892,190406212400,15000.0
2893,190407745834,50000.0
2894,190409673477,55000.0
2895,190410482030,69650.71
2896,190412102132,22500.0
2897,190412352625,8750.0
2898,190412360625,81250.0
2899,190412930898,25000.0
2900,190412938818,32500.0
2901,190412938936,10000.0
2902,190413497423,5000.0
2903,190414429876,3750.0
2904,190415736888,68750.0
2905,190415987749,11250.0
2906,190417137469,16250.0
2907,190417145879,20000.0
2908,190417345449,11250.0
2909,190418093959,12500.0
2910,190418972882,5000.0
2911,190418991593,46250.0
2912,190419343467,22500.0
2913,190420052303,615.99
2914,190420270080,20000.0
2915,190420510103,7500.0
2916,190421351216,7500.0
2917,190422619463,26250.0
2918,190422624394,12500.0
2919,190422689795,26250.0
2920,190422694457,18750.0
2921,190422887559,32500.0
2922,190423674967,18750.0
2923,190423869559,12500.0
2924,190424019299,41250.0
2925,190424179419,26250.0
2926,190424199182,31250.0
2927,190424201610,6250.0
2928,190424289663,62500.0
2929,190424558434,16250.0
2930,190424840876,20000.0
2931,190424886647,38750.0
2932,190429011025,7500.0
2933,190429089282,27300.0
2934,190429329395,7800.0
2935,190429419881,28600.0
2936,190429668385,31200.0
2937,190429818257,22100.0
2938,190429818653,28600.0
2939,190429840404,68900.0
2940,190429843426,33800.0
2941,190430203561,7800.0
2942,190430570040,75400.0
2943,190430693954,6500.0
2944,190430746189,32500.0
2945,190431774954,32500.0
2946,190432289179,29260.0
2947,190432416969,3990.0
2948,190433585739,5320.0
2949,190433586178,29260.0
2950,190433595465,25270.0
2951,190433964872,5320.0
2952,190434597086,46550.0
2953,190435078994,6650.0
2954,190437698119,55860.0
2955,190437758429,6650.0
2956,190437767179,17290.0
2957,190438364978,6650.0
2958,190438526947,13300.0
2959,190439059878,6650.0
2960,190439288747,17290.0
2961,190439289855,33250.0
2962,190439293838,5320.0
2963,190439426904,3990.0
2964,190439486672,11970.0
2965,190439498081,3990.0
2966,190439541485,9310.0
2967,190439588114,15960.0
2968,190439605929,13300.0
2969,190439801949,3990.0
2970,190440152108,5320.0
2971,190440477469,6650.0
2972,190440576474,7980.0
2973,190440601300,3990.0
2974,190441160640,27930.0
2975,190441623399,5320.0
2976,190441745961,3990.0
2977,190441794414,5320.0
2978,190441799906,7980.0
2979,190441887314,11970.0
2980,190442049099,10640.0
2981,190442101145,23940.0
2982,190442145449,3990.0
2983,190442670399,10642.24
2984,190442931684,6650.0
2985,190442934767,6650.0
2986,190443089937,27930.0
2987,190443195377,13300.0
2988,190443195443,7980.0
2989,190443197593,9310.0
2990,190443214984,6650.0
2991,190443241789,13300.0
2992,190443241874,42560.0
2993,190443359463,13300.0
2994,190443463493,19950.0
2995,190443469433,5320.0
2996,190443516788,47880.0
2997,190443740344,11970.0
2998,190443784663,10640.0
2999,190443817673,3990.0
3000,190444135354,3990.0
3001,190444141487,14630.0
3002,190444148078,19950.0
3003,190444148460,3990.0
3004,190444176938,13300.0
3005,190444232963,3990.0
3006,190444248167,119700.0
3007,190444387158,22610.0
3008,190444438558,15960.0
3009,190444449175,9310.0
3010,190444474198,5320.0
3011,190444491268,85120.0
3012,190444584432,5320.0
3013,190444725267,5320.0
3014,190445410060,6650.0
3015,190445419799,9310.0
3016,190445510130,9310.0
3017,190445548895,3990.0
3018,190445683794,17531.26
3019,190445738956,6650.0
3020,190445747480,3990.0
3021,190445819486,11970.0
3022,190445842444,3990.0
3023,190445883496,3990.0
3024,190445946880,5320.0
3025,190445993409,6650.0
3026,190446001820,9310.0
3027,190446198985,7980.0
3028,190446279279,22610.0
3029,190446441997,11970.0
3030,190446633492,3990.0
3031,190446730879,19950.0
3032,190446738658,6650.0
3033,190446798671,6650.0
3034,190446940368,5320.0
3035,190446962794,6650.0
3036,190446993248,5320.0
3037,190447079689,3990.0
3038,190447224993,6650.0
3039,190447225469,13300.0
3040,190447867098,15960.0
3041,190447942286,49210.0
3042,190448556788,5320.0
3043,190448564953,17290.0
3044,190448739401,5320.0
3045,190448809955,5320.0
3046,190448817724,21280.0
3047,190451069969,3990.0
3048,190452520489,17290.0
3049,190452748604,71820.0
3050,190452957659,10640.0
3051,190453742578,5320.0
3052,190453749301,95760.0
3053,190453767465,10640.0
3054,190453769563,7980.0
3055,190453779270,6650.0
3056,190453789801,49210.0
3057,190453866427,10640.0
3058,190453892148,27930.0
3059,190454163964,15960.0
3060,190454524942,6650.0
3061,190454530486,10640.0
3062,190454530863,10640.0
3063,190454532975,7980.0
3064,190454573739,13300.0
3065,190454635940,18620.0
3066,190454686840,27930.0
3067,190454690470,53200.0
3068,190454694543,18620.0
3069,190454782808,15960.0
3070,190454802482,27930.0
3071,190454804259,9310.0
3072,190454962890,19950.0
3073,190455250565,15960.0
3074,190455398862,7980.0
3075,190455485798,19950.0
3076,190455512020,11970.0
3077,190455630979,7980.0
3078,190455682987,14630.0
3079,190455838352,9310.0
3080,190455859274,10640.0
3081,190455884886,54530.0
3082,190456389404,9310.0
3083,190456491393,5320.0
3084,190456566883,17290.0
3085,190456662894,7980.0
3086,190456683981,43890.0
3087,190456775339,7980.0
3088,190456864298,9310.0
3089,190456867579,9310.0
3090,190456868437,14630.0
3091,190456876748,10640.0
3092,190457168369,7980.0
3093,190457183893,3990.0
3094,190457219986,13300.0
3095,190457243892,3990.0
3096,190457297795,33250.0
3097,190457329249,6650.0
3098,190457478376,103740.0
3099,190457485292,10640.0
3100,190457976054,3990.0
3101,190458098554,3990.0
3102,190458255469,13300.0
3103,190458576352,6650.0
3104,190459341956,14630.0
3105,190459532970,3990.0
3106,190459714197,21280.0
3107,190459972662,5320.0
3108,190459982128,7980.0
3109,200398647603,1.0
3110,200398688085,1.0
3111,200398688108,1540.25
3112,200399152969,34012.35
3113,200399164284,62500.0
3114,200399164298,25000.0
3115,200399407937,1.0
3116,200399960324,12500.0
3117,200401678884,62500.0
3118,200401998828,62500.0
3119,200401999762,62500.0
3120,200402002671,12500.0
3121,200402102048,50000.0
3122,200402130027,25000.0
3123,200404695654,25000.0
3124,200404884094,25000.0
3125,200405602231,12500.0
3126,200407941963,11250.0
3127,200409531493,40000.0
3128,200410066650,31250.0
3129,200410897486,6250.0
3130,200411521516,28750.0
3131,200416201661,35000.0
3132,200416480110,25000.0
3133,200417149364,6250.0
3134,200417346468,16250.0
3135,200417495991,26250.0
3136,200417496844,50000.0
3137,200418682369,12500.0
3138,200418929375,12500.0
3139,200419691424,12500.0
3140,200419883395,8750.0
3141,200419929242,8750.0
3142,200420055222,5000.0
3143,200421064720,26250.0
3144,200423777254,5000.0
3145,200423917382,10000.0
3146,200423918485,15000.0
3147,200424110601,5000.0
3148,200424388239,25000.0
3149,200424776296,187500.0
3150,200424827917,3750.0
3151,200424839717,22500.0
3152,200429139857,27300.0
3153,200429185929,14300.0
3154,200429689114,5200.0
3155,200429816819,33800.0
3156,200429818823,7800.0
3157,200430106711,62400.0
3158,200430551301,48100.0
3159,200431888748,4986.04
3160,200432286384,5320.0
3161,200432289349,30590.0
3162,200432444982,28595.0
3163,200432528359,15960.0
3164,200432784844,67830.0
3165,200433614469,9310.0
3166,200434793728,46550.0
3167,200435010746,10640.0
3168,200437671974,79800.0
3169,200437697257,9310.0
3170,200437719773,11970.0
3171,200437735669,61180.0
3172,200437745847,26600.0
3173,200437745951,9310.0
3174,200437783288,5320.0
3175,200437787192,35910.0
3176,200438149338,69160.0
3177,200438869097,17290.0
3178,200438942465,31920.0
3179,200438948146,54530.0
3180,200438959842,3990.0
3181,200439127439,51870.0
3182,200439174973,3990.0
3183,200439289177,31920.0
3184,200439367863,22610.0
3185,200439428376,7980.0
3186,200439457199,31920.0
3187,200439488129,25270.0
3188,200439495827,35910.0
3189,200439548171,5320.0
3190,200439756853,13300.0
3191,200439828096,5320.0
3192,200439880409,6650.0
3193,200439915239,5320.0
3194,200440404507,3990.0
3195,200440596967,15960.0
3196,200441125015,5320.0
3197,200441667794,13300.0
3198,200441692374,10640.0
3199,200441794278,22610.0
3200,200441796456,25270.0
3201,200441886923,5320.0
3202,200442030610,7980.0
3203,200442049491,22610.0
3204,200442646244,31920.0
3205,200443108489,34580.0
3206,200443437904,9310.0
3207,200443457483,10640.0
3208,200443529244,17290.0
3209,200443743244,19950.0
3210,200443744451,7980.0
3211,200444141987,13300.0
3212,200444141992,15960.0
3213,200444147296,13300.0
3214,200444234849,7980.0
3215,200444395352,3990.0
3216,200444415784,34580.0
3217,200444523477,13300.0
3218,200444532448,7980.0
3219,200444567490,6650.0
3220,200444569818,22610.0
3221,200444648613,11970.0
3222,200444725258,10640.0
3223,200444879104,5320.0
3224,200444929076,17290.0
3225,200444999535,26600.0
3226,200445080531,7980.0
3227,200445247789,31920.0
3228,200445693699,5320.0
3229,200445910020,10640.0
3230,200445944693,5320.0
3231,200445948653,6650.0
3232,200445982487,47880.0
3233,200446001302,13300.0
3234,200446011141,13300.0
3235,200446099919,5320.0
3236,200446187973,11970.0
3237,200446310116,21280.0
3238,200446537679,9310.0
3239,200446777853,9310.0
3240,200446790859,11970.0
3241,200446886927,6650.0
3242,200447096849,13300.0
3243,200447994643,14630.0
3244,200448738770,22610.0
3245,200449458891,3990.0
3246,200449494257,5320.0
3247,200449568234,3990.0
3248,200450020405,11970.0
3249,200450500037,14630.0
3250,200450948097,7980.0
3251,200451054036,6650.0
3252,200451324000,15960.0
3253,200451482988,19950.0
3254,200452609769,45220.0
3255,200452638724,17290.0
3256,200452712498,18620.0
3257,200452870483,13300.0
3258,200452878714,10640.0
3259,200452953299,11970.0
3260,200453749071,10640.0
3261,200453798523,107730.0
3262,200453848066,7980.0
3263,200453865956,33250.0
3264,200454107799,71820.0
3265,200454422944,7980.0
3266,200454701898,47880.0
3267,200454803868,5320.0
3268,200454862264,13300.0
3269,200454962918,10640.0
3270,200455168499,5320.0
3271,200455348844,7980.0
3272,200455388991,6650.0
3273,200455399193,6650.0
3274,200455486996,10640.0
3275,200455538486,30590.0
3276,200455765493,23940.0
3277,200455779466,3990.0
3278,200455818892,10640.0
3279,200455819924,6650.0
3280,200455823898,5320.0
3281,200455824459,7980.0
3282,200455839941,7980.0
3283,200455869792,11970.0
3284,200455887866,7980.0
3285,200456445472,10640.0
3286,200456490884,13300.0
3287,200456495872,3990.0
3288,200456522494,13300.0
3289,200456678268,3990.0
3290,200456781779,10640.0
3291,200456791858,17290.0
3292,200456878352,10640.0
3293,200456879219,3990.0
3294,200456882293,7980.0
3295,200457297319,27930.0
3296,200457378693,6650.0
3297,200457514879,10640.0
3298,200457515299,3990.0
3299,200457778827,6650.0
3300,200457883753,7980.0
3301,200458337871,7980.0
3302,200458343481,3990.0
3303,200458574909,14630.0
